,"id_str","label","raw_text","translated_from"
671,"1237371294355775488","Unrelated","Um es klar zu sagen: Ich habe null Verständnis, wenn jetzt noch Großveranstaltungen in Deutschland mit mehr als 1.000 Personen geplant oder durchgeführt werden. Es muss jetzt darum gehen, die Ausbreitung des CoronaVirus deutlich zu verlangsamen! FlattenTheCurve",
672,"1240628977276006400","Comment",,
673,"1242129947390590976","Support",,
674,"1232630620720967680","Comment"," Wegen Coronavirus. Falls der in der eigenen Stadt ausbricht und es Ausgangssperren gibt oder man vielleicht generell eher zuhause bleiben möchte. 
Aber laut BKK ist es wohl generell sinnvoll einen Vorrat zu haben. Haben die meisten aber nicht (ich inkl.)",
675,"1255732745860526080","Unrelated","Ein Interview über Eigenverantwortung, Abstandsregeln in der Sauna und ein Leben nach dem Frühstücksbuffet. via <USERNAME> CoronaVirusAT Corona Tourismus Urlaub Sommerurlaub Hotels",
676,"1242724823077400576","Comment",,
677,"1241768180487421952","Unrelated",,
678,"1237685548661248000","Unrelated",,
679,"1239470701972766720","Unrelated",,
680,"1241756528782213120","Comment",,
681,"1241290983532302336","Comment",,
682,"1238503020956127232","Support",,
683,"1240963152503869440","Unrelated",,
684,"1242113588380262400","Unrelated",,
685,"1240528523028238336","Comment",,
686,"1236425009205297152","Refute","- Option 1: radikale Schutzmaßnahmen, die viel Geld kosten (gedrosselte Wirtschaft) &amp; viele Leben retten - Option 2: fast keine Schutzmaßnahmen, viele Tote &amp; Abfedern des wirtschaftlichen Schadens mit noch viel mehr Geld  🇩🇪 wählt Option 2 coronavirus CoronaVirusDE COVID19 ",
687,"1239974785888555008","Comment",,
688,"1250346985120382976","Refute",,
689,"1241491243709988864","Unrelated",,
690,"1242328953731366912","Comment",,
691,"1238042267769876480","Unrelated","Michael Müller gesteht Fehler beim Coronavirus-Krisenmanagement ein. ""Ich hätte auch schneller entscheiden müssen, wirklich alles abzusagen"", sagte er im <USERNAME> Zudem regte er eine Einschränkung des Bahnverkehrs an. Newsblog CoronavirusBerlin: ",
692,"1241362280253661184","Unrelated","wieso werden bei vier kassen zwei nebeneinander befindliche geöffnet anstatt die menschen auf die äußersten kassen zu verteilen und somit den abstand zueinander zu vergrößern? gibts da keine anweisung an die filialen? <USERNAME> Covid_19 coronavirus CoronaVirusAT ",
693,"1245997986192252928","Unrelated",,
694,"1243905588033212416","Comment",,
695,"1242094744693587968","Refute",,
696,"1240520047732428800","Refute","Zur Forderung der Ausgangssperre derWaadtländer Regierung noch dies. Die totale Verharmlosung des COVID19 durch RR Leuba in <USERNAME> ",
697,"1240930188197867520","Comment","Distanzierung Abstand halten Zu Hause bleiben
Übertragung von Mensch zu Mensch J E D E R kann daran erkranken Sozialen Kontakte reduzieren Treffen im Freien unterlassen 
FlattenTheCurve Ausgangssperre Covid_19 CoronaVirusDE",
698,"1240277272294313984","Unrelated","NEWS: Die EU-Kommission <USERNAME> verschiebt die Veröffentlichung der EUBiodiversity-Strategie und der EUFarm2Fork-Strategie auf (mind.) 29. April. Wir sagen: es gibt eine Zeit nach Corona; auch die Krise der Biodiversitä erwartet ambitionierte Maßnahmen+Gesetze! ",
699,"1244358948683223040","Support"," <USERNAME> <USERNAME> Ich schätze Ihre Sendung sehr. Abner dei diesem Thema Corona-Virus haben Sie keine Ahnung. Es wird noch mindestens 5-8 Wochen dauern bis nur an eine leichte Lockerung gedacht werden kann. Bleiben Sie sachlich. Der lockdown istr richtig!",
700,"1240297601364262912","Comment","Diese Vorbeugungsmaßnahmen gegen Corona tuen wir ja zu einem großen Teil für die älteren Leute &amp; deren Zukunft. Wir zeigen damit, dass sie uns nicht egal sind. Hoffentlich wachen diese Personen nach all dem mal auf &amp; setzen sich auch für UNSERE Zukunft (Stichwort: Umwelt) ein..😅",
701,"1240009941471158272","Unrelated",,
702,"1239222453534154752","Comment",,
703,"1236059747775807488","Unrelated",,
704,"1240638893654933504","Unrelated","Wegen der Coronakrise hat das <USERNAME> die Regelungen für Lenk- und Ruhezeiten gelockert. Die Kabotageregeln im Transport sind aktuell ausgesetzt. Mehr: logistik lkw warenverkehr CoV2 COVID19 COVID19de COVID2019de ",
705,"1240025454922399744","Unrelated",,
706,"1241027728528334848","Unrelated",,
707,"1241288255556980736","Support"," Das Gefühl zu ersticken kenne ich auch von diversen Asthmaanfällen.
Zum Glück hilft in dem Fall das Notfallspray.
Bei Covid 19 hilft das nicht.
Bleibt einfach zuhause und wenn ihr raus müsst, haltet Abstand.",
708,"1241784100576464896","Comment",,
709,"1222435249197584384","Support","Was mit den wuhan Deutschen passieren soll? Am besten erstmal in Quarantäne stecken. Und bitte in Berlin landen. Danke <USERNAME> coronavirus Coronavirusgermany
",
710,"1240978995958755328","Support",,
711,"1245008377002033152","Comment"," Lachen verboten in Zeiten von corona. Oder nur dezent hinter dem Mundschutz? Es ist kein Aprilscherz über coronavirus erlaubt.",
712,"1241268647907262464","Refute"," <USERNAME> Liebe Frau Kade, bravo 👍🏻 jetzt haben wir die Schuldigen an den kommenden Corona Toten! Betreiben sie ruhig weiter Hetze gegen die Jugend. Warum stellen sie als Leiterin Politik nicht an diese mal ein paar Fragen?: -warum wurden alle Maßnahmen so viel später als in 🇮🇹 getroffen?",
713,"1252364854066704384","Comment",,
714,"1237711680462819328","Comment",,
715,"1241028245782495232","Unrelated",,
716,"1240913212561915904","Comment",,
717,"1240259337400061952","Unrelated",,
718,"1246432347504947200","Unrelated",,
719,"1240191043435483136","Unrelated",,
720,"1242537996492189696","Support",,
721,"1239701695413678080","Refute","Corona hier Corona Da , Schiebt euch alle doch die Corina sonst wo hin , Hier mit eurem Müll mit ShutDownGermany oder alles was das Betrift genau wegen euch allen ist es doch so schlimm und überallpanik e.e Uff menschen sind die Schlimmsten dumm und Ignorant",
722,"1232797642465435648","Refute"," der Karneval ist vorbei, das gute
Gewissen und die Würde sind intakt"," Portuguese"
723,"1243132279754559488","Unrelated",,
724,"1240894851459276800","Comment"," Wenn das mit Corona irgendwann in den nächsten zwei Jahren aufhört und die Jungs nicht alle in Quarantäne sind 😂😂 danke!",
725,"1241313342364549120","Unrelated",,
726,"1240214742960128000","Comment",,
727,"1248896403289640960","Unrelated",,
728,"1241020788624560128","Comment","Außerdem bekommt ihr auf den Bildern von allen Mitarbeitern einen aktuellen Buchtipp - perfekt für alle, die nach neuem Lesestoff fürs SocialDistancing suchen 📚❤️ stayathome workfromhome verlagsleben insideaufbau corona bücherhamstern aufbauverlag",
729,"1234222300410585088","Comment"," slomka nimmt an, in offener Gesellschaft wären gegen Corona früher Maßnahmen ergriffen worden. Sehr fragwürdig, China hat schnelle und harte Maßnahmen ergriffen, um Gebiete abzuriegeln, wie wir es nicht gekonnt hätten.",
730,"1247584374138310656","Unrelated",,
731,"1244582255684653056","Comment",,
732,"1241629890455252992","Unrelated",,
733,"1244515663902846976","Support",,
734,"1244540554173612032","Refute",,
735,"1241799097260130304","Unrelated",,
736,"1242377932166881280","Comment",,
737,"1255023652850012160","Refute","Mit Corona-Maßnahmen die Wirtschaft ruiniert. Keine eigene Strategie und Lösungskompetenz, stattdessen hin und her und fokussiert auf Teilfachspezialisten/Virologen, die nun den Staat führen!?? Bundesregierung neuevolksvertreter deutschlandneudenken ",
738,"1249634679688515584","Comment",,
739,"1249624571378044928","Comment",,
740,"1253931598673858560","Refute",,
741,"1240184238844129280","Comment","Coronavirus: Einschränkung der bürgerlichen Freiheitsrechte muss Ausnahme bleiben Friedensau Friedensau AdventistischerPressedienstDeutschlandAPD",
742,"1243897698366996480","Unrelated","LIVE: WirBleibenZuhause? Berliner ""ignorieren"" Corona-Virus und füllen Tempelhof  via <USERNAME>",
743,"1236207859454656512","Unrelated",,
744,"1241049137304477696","Unrelated",,
745,"1244613554491318272","Unrelated","5 Tipps aus dem DigitalOffice in Zeiten von Corona: 1. Setzen Sie auf Vielfalt bei den Kommunikationskanälen! Noch 2018 war das Fax häufiger im Einsatz als Onlinemeetings oder Soziale Netzwerke. HomeOffice ",
746,"1239933110265032704","Unrelated","Sportwetten Fußball Nachrichten news transfermarkt Sorge vor Spielerabgängen | Vertragsbindung erlischt: Norwegischer Verband für weltweites Transferverbot Der norwegische Fußballverband plädiert aufgrund der Auswüchse der Coronavirus-Pandemie für e ",
747,"1242774204853993472","Comment",,
748,"1236321874612756480","Unrelated",,
749,"1238496349395603456","Comment","Quarantäne bis der Arzt kommt lol coronavirus",
750,"1240694578266566656","Unrelated",,
751,"1239981118121787392","Comment",,
752,"1233265794861223936","Comment","Reise mit Nebenwirkungen: Corona-Verdacht bei Schallenberg-Delegation - aber der Herr Minister geht nicht in Quarantäne via <USERNAME>",
753,"1249399182886084608","Comment",,
754,"1245045160540606464","Unrelated",,
755,"1252285457347600384","Unrelated","Corona-Update: Nächstes Bundesland will die Maskenpflicht ++ Soldaten nach Einsatz in Pflegeheimen in Quarantäne ++ Söder und Laschet glauben an baldigen Bundesliga-Start ",
756,"1247213155299790848","Refute","Kritik an Corona-Regeln: ""Besuchsverbote sind verfassungswidrig"" via <USERNAME>
<USERNAME>
Ein Mal lesen bitte. Danke!",
757,"1239901844878569472","Comment",,
758,"1241082741329932288","Comment","Coronavirus-Liveticker: Corona-Ticker: +++ Berlin plant härtere Einschränkungen +++ Fast 20.000 Infizierte in Deutschland +++ Gaststätten in mehreren Bundesländern schließen +++. ",
759,"1240249674260451328","Comment","Der Wolfgang (48), der sich in Ischgl mit dem Coronavirus infiziert hat, ist Kölner! Seit 24h fieberfrei:
(Die Zeitenwende grüßt aus ihrer Quarantäne in Andalusien!)
effzeh Köln karneval ",
760,"1241029628438904832","Comment"," ",
761,"1240126631139835904","Refute",,
762,"1239575863924047872","Support",,
763,"1246396859343667200","Comment","In Berlin gibt es offenbar infolge der Corona-Ausgangsbeschränkungen mehr HäuslicheGewalt. Familienministerin Giffey <USERNAME>
sagte, bereits vergangene Woche habe sie erfahren, dass die Zahl der Anzeigen um 10% gestiegen sei.
Außerdem 20% mehr Anrufe NummergegenKummer, 116111.",
764,"1244284778096087040","Comment",,
765,"1240384187531657216","Comment"," hey",
766,"1240579933149241344","Unrelated",,
767,"1233376402033999872","Comment","Aufgrund des Coronavirus haben die Schweizer Behörden Veranstaltungen mit mehr als 1000 Menschen verboten. Das betrifft auch den Genfer Auto-Salon. elektroauto auto mobility genf autosalon emobicon ",
768,"1241695169164070912","Comment",,
769,"1243963636747567104","Unrelated"," Während unsere klugen Führer
erkranken und ihre Regierung in einen tödlichen Strudel aus Dogmen,
Inkompetenz und Gleichgültigkeit gerät,…"," English"
770,"1255766117605351424","Unrelated",,
771,"1240591482228281344","Unrelated",,
772,"1241350826691526656","Support",,
773,"1249672228356141056","Unrelated",,
774,"1240154924928942080","Comment",,
775,"1240754902328107008","Unrelated",,
776,"1238102658126417920","Refute",,
777,"1240566611129651200","Comment",,
778,"1241799913119404032","Unrelated",,
779,"1250062266332053504","Comment",,
780,"1237678712679792640","Comment",,
781,"1241754536496283648","Comment","Trump vorerst gegen US-weite Ausgangsbeschränkungen in Corona-Krise ",
782,"1238045551465238528","Comment",,
783,"1241773089207332864","Unrelated","Meine Nachbarn habe gerade ""Freude schöner Götterfunken"" gepsielt. StayAtHome coronavirus COVIDー19",
784,"1240721315285348352","Unrelated","In Berlin gibt es mittlerweile 688 festgestellte Fälle von COVID19. Das sind 169 mehr als gestern. StayAtHome FlattenTheCurve SocialDistanacing ",
785,"1238197507991224320","Comment",,
786,"1244407833241804800","Unrelated",,
787,"1237995000249663488","Comment","USA erlassen wegen Coronavirus 30-tägigen Einreisestopp aus Europa
Die Vereinigten Staaten ergreifen drastische Maßnahmen, um das Coronavirus einzudämmen. Reisende aus Europa werden für einen Monat nicht mehr ins Land gelassen.
",
788,"1238854309103763456","Unrelated",,
789,"1255910316464095232","Comment",,
790,"1252486552388861952","Unrelated","Das ist jetzt Woche 6 - oder 7? So genau weiß das schon keiner mehr. Ans HomeOffice hab ich mich ja gewöhnt, aber allmählich fehlen mir echt die Real-Life-Kontakte.😞 COVIDー19 CoronaVirusDE bleibzuhause",
791,"1239858731501924352","Unrelated"," Wäre schön, wenn 18-Tonnen-LKWs ähnlich viel Abstand halten würden. Weil sie das nicht tun, und deshalb viele NICHT aufs Rad umsteigen, braucht es sichere Radinfrastruktur. Begreifen Sie Corona als Blaupause für die Verkehrswende und bauen Sie provisorische ProtectedBikeLanes!",
792,"1241140368307032064","Comment","Es ist Ernst. stayathome ZEHN KLEINE IGNORANTEN Ein kleiner Ignorant, der war nicht gern allein,
da lud er alle Kumpel zur Corona-Party ein. Zehn Ignoranten grillten an im Park,
für Neune wars ein geiler Tag, der Zehnte hustet stark. Neun Ignoranten, die Masken halfen nicht",
793,"1242345875864780800","Comment","In Berlin musste ein Edeka-Markt geschlossen werden, weil Kunden wegen Überfüllung die Corona-Sicherheits-Abstände nicht einhalten konnten via <USERNAME> berlin edeka coronavirus coronakrise polizei sicherheitsabstand geschlossen",
794,"1235133611256532992","Comment",,
795,"1246010204266864640","Support","Markus Söder über Corona-Maßnahmen: ""Durchhalten lohnt sich"" - DER SPIEGEL - Politik ",
796,"1241390072659836928","Comment","Berlin beschließt strengere Regeln gegen die Ausbreitung des Coronavirus - Restaurants bleiben zu, Versammlungen über zehn Personen werden verboten. Das alles gilt ab Sonntag. Mehr im Newsblog!
",
797,"1254772116861317120","Unrelated",,
798,"1239961502267904000","Unrelated",,
799,"1239293084933992448","Unrelated",,
800,"1244935846320656384","Unrelated","Nicht unterkriegen lassen Herr <USERNAME> ! Menschen wie Sie sind in dieser Zeit sehr wichtig. Für uns alle! Auch die letzten ""Hater"" werden das noch begreifen.
bleibdaheim CoronaPandemie corona stayathome CoronaVirusDE Covid_19 covid_19DE wirbleibenzuhause ",
801,"1243099431962128384","Unrelated",,
802,"1238476705070747648","Unrelated",,
803,"1240213306075422720","Unrelated",,
804,"1239523416581058560","Unrelated",,
805,"1238122636481376256","Comment","Eine Ministerin wurde positiv getestet, Podemos-Chef Pablo Iglesias ist in Quarantäne. coronavirus ",
806,"1238496553108508672","Unrelated",,
807,"1239535359484190720","Unrelated","Wie einst alles begann - unglaubliche Entwicklung in den letzten zweieinhalb Monaten! Covid19 BleibtzuHause  via <USERNAME>",
808,"1241812069902622720","Unrelated",,
809,"1244334719568941056","Comment",,
810,"1240730516007071744","Support",,
811,"1238474552629440512","Comment",,
812,"1240240518103261184","Comment","Eine Studie des Imperial College warnt vor wiederkehrenden Ausbrüchen des Coronavirus, weshalb Einschränkungen des öff. Lebens bis zu 18 Monate dauern könnten. Das NESCI kritisiert, dass Projektion zu pessimistisch ist: 
Thread 1/4",
813,"1240561962838306816","Unrelated",,
814,"1253628532141555712","Unrelated","„Software schlägt sofort Alarm“: Wegen Corona-Regeln! Aldi testet Kamera-System, das Kunden automatisch aussperrt ",
815,"1244783061016940544","Comment",,
816,"1240297021476614144","Unrelated","Eine weitere interessante Sammlung an Tools zum distancelearning homelearning CoronaCampus digitalisierung elearning homeoffice coronavirus ",
817,"1253400583781994496","Unrelated",,
818,"1248663615093329920","Comment",,
819,"1239641184928256000","Unrelated",,
820,"1240963683645304832","Unrelated","Alle Infos für Selbständige und Freelancer zum Coronavirus auf einen Blick: Wo gibt es finanzielle Hilfe, was ist bei Quarantäne und was passiert bei abgesagten Projekten? Wir aktualisieren den Artikel fortlaufend und halten euch auf dem Laufenden. ",
821,"1248608889194475520","Unrelated","Die Straßenlaternen am
Informationszentrum sind wirklich niedlich, auch wenn sie von einem kleinen
Schwanz verdeckt sind... ♡ Animal Crossing: AnimalClossing"," Japanese"
822,"1240023174173069312","Comment",,
823,"1239311998602612736","Support",,
824,"1244330257651466240","Support","Die Corona-Ausgangssperre hat ein Gutes für mich: Ich komme endlich mal dazu, an all meinen Ideen zu arbeiten und tatsächlich einen roten Faden zu finden 💪🏻 (auch wenn nach wie vor geistiges und kreatives Chaos vorherrscht haha lol).",
825,"1241641731038330880","Comment","Bundeskanzlerin Merkel berät heute mit den Ministerpräsidenten über weitere Maßnahmen gegen die Corona-Epidemie, Am Flughafen Leipzig/ Halle wurden alle Passagierflüge gestrichen. In unserem Newsblog informieren wir euch über alle Corona-Entwicklungen: ",
826,"1240980155495002112","Comment","Corona Hilfeaufruf Ausgangssperre Bayern Spenden Helfen MITMACHEN TEILEN... via <USERNAME>",
827,"1247506625231040512","Comment","🏥Heute ist Weltgesundheitstag und Corona zeigt die Folgen von Privatisierungen &amp; Sparmaßnahmen. Der <USERNAME> kündigt an, 2020 Pflegekräften 1500€ extra zu zahlen. <USERNAME> „Statt einer Einmalzahlung braucht es dauerhaft gute Arbeitsbedingungen und mehr Gehalt!“ ",
828,"1245950836645203968","Comment",,
829,"1239987200680493056","Unrelated",,
830,"1240918043959734272","Refute",,
831,"1239550528046215168","Support","BITMi: In Zeiten von COVID19 und Homeoffice zeigen unsere BITMi Mitglieder Solidarität und bieten einige ihrer Lösungen kostenlos an. Ein großes Dankeschön an alfaviewGermany und tracklean  ",
832,"1250025171315982336","Unrelated","Politik muss beim shutdown differenzieren, zwischen dünnbesiedeltem Land mit sehr wenigen corona Infektionen und dichtbesiedelten Regionen.  via <USERNAME>",
833,"1239606548076339200","Comment",,
834,"1238064713243770880","Comment",,
835,"1240312262943895552","Comment","Corona-Virus: Ausgangssperre für Stadtgebiet Mitterteich ",
836,"1238828142896316416","Unrelated","Klar macht die Situation was mit den Menschen. Aber da ist nicht nur Schlechtes dabei: wir helfen einander, finden Lösungen, werden kreativ und sorgen uns um andere. In diesem Sinne: Passt auf euch auf! 💪 coronadeutschland COVID19 WirvsVirus coronavirus ",
837,"1241673635938668544","Unrelated",,
838,"1239204873897476096","Refute",,
839,"1237669885775360000","Support",,
840,"1241616576438243328","Support",,
841,"1242479807637508096","Comment",,
842,"1239665511098703872","Support","Coronavirus - klare Kommunikation und nicht die Maßnahmen hinterfragen sondern den Bürgern klarmachen, es ist ernst! Nicht bagatellisieren sondern klarer Appell an die Eigenverantwortung !! Einhaltung de Regeln. Die Journalisten müssen ENDLICH umdenken!! ",
843,"1244946521226907648","Unrelated","Hier mal wieder eine Homofrage - Corona Spezial! 
Alle PrEP-Nutzer: Nehmt ihr die PrEP gerade weiterhin oder habt ihr sie während der „Quarantäne-Zeit“ abgesetzt?",
844,"1240271112568819712","Comment",,
845,"1253302076794441728","Comment",,
846,"1239961521972789248","Support",,
847,"1239487208794587136","Comment","Apres Ski ist vor der Quarantäne ",
848,"1241659796652208128","Comment",,
849,"1241091496331395072","Support",,
850,"1240364721007546368","Unrelated",,
851,"1241384369903763456","Unrelated",,
852,"1237656506700619776","Support",,
853,"1236296393616240640","Unrelated","Arbeit 4.0 --&gt; Coronavirus: Angst im Silicon Valley - Homeoffice als Klassenfrage - DER SPIEGEL see more ",
854,"1238115324710576128","Support","die menschenleere Rialto Brücke in Venedig an diesem sonnigen Mittag heute der Autor des Videos hält ein Plädoyer für einen Shutdown, gegen ökonomischen Interessen und für eine maximale Eindämmung  Corona
CoronavirusPandemic
coronavirus",
855,"1246701725471342592","Refute",,
856,"1243221703104376832","Unrelated","Keine Kita-Gebühren während Corona-Schließung - ",
857,"1239669028723011584","Comment",,
858,"1242091971105173504","Unrelated",,
859,"1238420618971951104","Support","Es ist erschreckend, in welchem Ausmaß plötzlich Anhänger aller Lager für staatlich verordnete Freiheitseinschränkungen werben. Selbst im liberal-konservativen Spektrum werden Eigenverantwortung und individuelle Autonomie auf einmal ganz klein geschrieben. coronavirus",
860,"1250037831503929344","Comment",,
861,"1239248015690543104","Comment",,
862,"1241789118457294848","Comment","Die Kanzlerin begibt sich in häusliche Quarantäne via <USERNAME>",
863,"1238373897428295680","Support","Schutz gegen CoronaVirus und andere Viren
- trage eine Maske (wenn du sehr besorgt sind)
- Hände waschen
- Hygiene - heiße Mahlzeit essen
- Husten und Niesen : Abstand von anderen zu halten und sich wegzudrehen.
COVID19 โควิด19 coronavirusGermany ",
864,"1245044072039014400","Unrelated",,
865,"1236590944218210304","Comment",,
866,"1255163822853238784","Refute"," <USERNAME> Die rechtliche Basis vieler Regelungen steht in Zweifel, nicht nur in Polen. 
Aber ans Wahlrecht zu gehen oder das Parlament abzuschalten sind schon ganz besondere Formen der Corona-Bekämpfung à la Kaczynski/Orban.",
867,"1238092510213353472","Comment",,
868,"1240191079930093568","Refute","In bonn dürfen werdende Väter nicht mal mehr bei der geburt dabei sein. Ich bin schockiert und hoffe dass dieses Verbot wieder aufgehoben wird. Denn ich möchte definitiv nicht alleine unser Kind entbinden... followerpower COVID2019 coronavirus",
869,"1236584156005572608","Comment",,
870,"1242516858735144960","Support","Hab nun die ersten 2 Tage Arbeit wärend COVID19 hinter mir. Bei uns im KH noch alles ruhig. Haben eine COVID-Station und wir haben die Intensivplätze fast verdoppelt. Bitte haltet euch an die Vorgaben, damit wir die Kapazitäten nicht nutzen müssen. AbstandHalten",
871,"1233716680984952832","Comment","Quarantäne, Absagen, Angst: Sport immer tiefer in Corona-Nöten ",
872,"1241479360902725632","Support",,
873,"1239622529427349504","Unrelated",,
874,"1243542399642714112","Unrelated",,
875,"1240964957384015872","Comment",,
876,"1244302693566423040","Unrelated",,
877,"1233315253951356928","Refute","RT AfD_Bayern ""Das coronavirus breitet sich weiter aus. In der Region Heinsberg sind mitlerweile 1000 Personen unter Quarantäne gestellt. DAX und DOW befinden sich auf Talfahrt und hier in Deutschland wird weiter beschwichtigt... AfD ",
878,"1242743243537858560","Unrelated","Die AfD habe keine anderen Erkenntnisse zu Corona als die Bundesregierung, sagt Peter Boehringer covid19. Man unterstütze derzeit noch die gegenwärtigen Ausgangsbeschränkungen. ",
879,"1242541910746636288","Support"," ok verstehe den Punkt, aber bitte aufhören mit diesem unsäglichen Vergleich!? Die notwendigen! drastischen Maßnahmen zu Coronavirus schränken Lebensqualität, soziales Miteinander, Freiheiten u Rechte extrem ein. Das ist erstmal einfach nur beklemmend und zT schwer zu ertragen.",
880,"1241053002485637120","Comment","Corona-Krise: EU-Kommission kündigt Aussetzung der Defizitregeln anBrüssel (dts Nachrichtenagentur) &amp;8211; Die dts Nachrichtenagentur in Halle (Saale) ",
881,"1239601521702178816","Comment",,
882,"1240678975002869760","Comment",,
883,"1244564861100621824","Refute",,
884,"1245737465987637248","Unrelated",,
885,"1242741465094160384","Unrelated","Die Infos zum bußgeldkatalog der Landesregierung in nrw. Diese Strafen drohen bei Verstößen 👇
coronavirus Kontaktverbot Laschet BleibtZuhause ",
886,"1242550454518759424","Support",,
887,"1240747935983382528","Support",,
888,"1243447195409559552","Comment",,
889,"1244193364100165632","Support",,
890,"1244921200742141952","Unrelated",,
891,"1240545739920588800","Unrelated",,
892,"1241281083116830720","Comment",,
893,"1245729834262806528","Comment",,
894,"1243582552834740224","Support",,
895,"1238814255182483456","Unrelated",,
896,"1239953153144971264","Comment","Zombie raus du hast Corona! Infizierte! Quarantäne! Alte Infizierte Positiv! Alte Infiziert sterben, als Junge! Grenzschließung nicht wegen Inwassion sondern Corona! Ausnahmezustand! Eine Lage Scheiß Papier! Plünderun! Panik Politisch verbreitet! Chaos Modus Bürgerkrieg",
897,"1243565066437431296","Comment",,
898,"1239661140189351936","Unrelated",,
899,"1251756264293629952","Refute",,
900,"1235831839962460160","Comment","Der Amtsarzt aus Reinickendorf vergleicht Coronavirus und Masern, ein Virologe der Charité hält die Quarantäne-Regeln des RKI für unrealistisch - der Newsblog für Berlin. ",
901,"1241806700459499520","Unrelated",,
902,"1240998382866509824","Comment",,
903,"1242952048477450240","Refute",,
904,"1243553590679126016","Comment",,
905,"1244199587398770688","Unrelated",,
906,"1242024230474170368","Comment",,
907,"1246705567160295424","Refute",,
908,"1255018329200263168","Refute",,
909,"1242403276668260352","Comment",,
910,"1239490111420628992","Refute",,
911,"1235202873375559680","Comment","VIRUS/ROUNDUP: Italien erwägt wegen Corona Schulschließungen im ganzen Land ",
912,"1222222558818455552","Unrelated",,
913,"1241044341960912896","Support"," Vielen Dank bei diesem wichtigen Thema auch der eigenen Parteichefin <USERNAME> zu widersprechen! Covid_19 Es sind nicht die vielen Vernünftigen, sondern die Wenigen, die es nicht ernst genug nehmen, die solche Maßnahmen leider notwendig machen",
914,"1239947412858437632","Support",,
915,"1254724764691828736","Unrelated",,
916,"1247034908591210496","Comment",,
917,"1227989606890713088","Unrelated",,
918,"1240953131288182784","Unrelated","Letzter Tag Notfall-und Abwicklungsbetrieb vor 14 Tagen Corona Schließung. Bisherige (abgewiesene) Laufkundschaft hätte gebraucht: Putzmittel und Reifen. Alle ü50. Den einen hat sogar der Sohn geschickt. Keine Pointe. coronavirus bleibtsdahoam",
919,"1239932462173769728","Comment",,
920,"1238036900109221888","Comment",,
921,"1238235086962581504","Support",,
922,"1245001240968343552","Unrelated",,
923,"1239824345939271680","Comment",,
924,"1249965815581024256","Support",,
925,"1240691964875386880","Support",,
926,"1242863598331985920","Refute",,
927,"1238917081439047680","Unrelated","Unter sind die für die Stadt Zittau vorgesehenen Präventionsmaßnahmen gegen die Ausbreitung des Corona-Virus verzeichnet. Wir bitten um Aufmerksamkeit. Bitte teilen! CoronaVirusUpdates coronadeutschland <USERNAME> <USERNAME>",
928,"1240164412796948480","Unrelated"," In wenigen Jahren: ""Wir haben den Klimawandel unterschätzt - jetzt sind drakonische Maßnahmen notwendig, schlimmer als damals in der Corona Krise. """,
929,"1239831667453366272","Unrelated",,
930,"1249023538981412864","Comment",,
931,"1244304736918147072","Refute","3) Jetzt wird es spannend: Er fängt an zu instrumentalisieren. Ich bin nicht grds gegen alle der u.g. Maßnahmen aber Corona zur Einführung zu nutzen finde ich unredlich. 4/n",
932,"1238196521469968384","Comment","Coronavirus Bildungsministerin Karliczek: Man wartet ab, bis das Kind in den Brunnen gefallen ist. Erst dann werde man reagieren u. Maßnahmen treffen. Bildungsministerin Karliczek: Noch keine bundesweiten Schulschließungen ",
933,"1238492212012425216","Unrelated",,
934,"1241723821066989568","Refute",,
935,"1238033125713854464","Comment",,
936,"1244291263953874944","Unrelated",,
937,"1254526403527270400","Comment",,
938,"1239823239179878400","Unrelated",,
939,"1245599270805229568","Unrelated",,
940,"1241357138578100224","Unrelated",,
941,"1252537110000807936","Support","Krantigekräuter. Wie gut, das noch Reiseeinschränkungen gelten. Sonst würden wir wirr, im schon durch Schutzmaske tragen vorbelasteten Gehirn, werden. ",
942,"1237344705639301120","Comment",,
943,"1240382348765679616","Unrelated",,
944,"1224302183912497152","Comment",,
945,"1241744015302840320","Refute",,
946,"1241655991902633984","Unrelated",,
947,"1242369916159889408","Unrelated","Unterstützung in der Corona-Krise - Saar-SPD-Generalsekretär ChristianPetry zu den Maßnahmen: „Die Bundesregierung hat weitreichende Maßnahmen auf den Weg gebracht, um die Gesundheit der Bürgerinnen und Bürger zu schützen.“ ",
948,"1241310225686302720","Refute","Hier ein fundierter Bericht. Insbesondere wird hier dargestellt, warum eine AusgangsSperreJetzt nichts bringt. ",
949,"1240634137314299904","Support",,
950,"1241275567107985408","Unrelated","Corona-Tagebuch 7: Und auch heute ist sie wieder im Briefkasten: meine Zeitung. Thx, Zusteller. Für mich seid ihr systemrelevant. Denn jede zugestellte Zeitung kann dieser Tage leben retten. Und hilft gegen die Langeweile. StayAtHome Ausgangsperre CoronaVirusDE Coronakrise",
951,"1238361090511319040","Comment","Wie wird das eigentlich - wenn die Kita schließt und man im Homeoffice sein soll?
Das sind zwei Berufe an einem Tag auf einmal. Das wird ganz viel mit Entschleunigung für alles berufliche zu tun haben müssen. 
Corona FlattenTheCurve",
952,"1245280121554116608","Unrelated","Merkel berät Corona-Maßnahmen mit den Ministerpräsidenten via <USERNAME> 
UnsereNeueSPD spdde spdbt forum_dl21 dielinke nogroko fdp GrueneBundestag Linksfraktion cducsubt CoronaVirusDE",
953,"1242852757221998592","Comment",,
